"Game:"
"stir soup with tablespoon","STIR_SOUP_SPOON","PASS",""
"stir soup with teaspoon","STIR_SOUP_SPOON","PASS",""
"stir soup with soupspoon","STIR_SOUP_SPOON","PASS",""
"blend chowder using soupspoon","STIR_SOUP_SPOON","FAIL","Found command: ""blend chowder using soupspoon"" >> MAKE_SOUP >>> Found command: ""yes"" >> Intent not understood."
"pour buttermilk","POUR_MILK","PASS",""
"discharge milk","POUR_MILK","FAIL","Found command: ""discharge milk"" >> MAKE_MILK >>> Found command: ""yes"" >> Intent not understood."
"present eggs","SERVE_EGG","FAIL","Found command: ""present eggs"" >> MAKE_EGG >>> Found command: ""yes"" >> Intent not understood."
"deliver soup","SERVE_SOUP","PASS",""
"Time per test","14.567 ms"
"Score:","70.00%"
""
""
"Final Results:"
"Time per test","14.675 ms"
"Score:","74.70%"
